frame_idx,psnr,ssim,lpips,psnr_temporal
354,31.554792,0.954725,0.069546,34.594231
355,31.781166,0.955718,0.068129,34.773139
356,32.013561,0.957089,0.067054,35.094596
357,31.948320,0.956703,0.067320,35.339654
358,31.573807,0.953937,0.070364,35.153811
359,31.549158,0.953435,0.068612,34.628265
360,31.370846,0.952336,0.070253,34.515683
361,31.549965,0.953696,0.069308,34.396134
362,31.246222,0.952361,0.071714,34.424834
363,31.279026,0.951855,0.071493,34.509195
364,31.496229,0.954349,0.067994,34.742662
365,31.949734,0.957577,0.062569,34.998323
366,32.233364,0.958312,0.061012,35.359956
367,32.099110,0.958265,0.062540,35.423834
368,32.387207,0.959975,0.058147,35.476290
369,32.686295,0.962594,0.055917,35.840843
370,32.897926,0.963234,0.056374,36.132556
371,32.460281,0.961352,0.058744,36.525649
372,32.491692,0.959702,0.058003,35.865573
373,31.738426,0.955423,0.062975,35.456863
374,31.799873,0.954781,0.059581,34.800100
375,31.875523,0.954707,0.060638,34.920734
376,31.726904,0.955101,0.057917,35.030415
377,32.148384,0.958330,0.056301,35.173034
378,32.399696,0.959894,0.053403,35.864145
379,32.951080,0.964058,0.048706,36.144782
380,33.370308,0.966456,0.046765,37.033008
381,33.354145,0.966561,0.045145,37.228304
382,33.331718,0.967010,0.044952,37.177117
383,33.182278,0.966325,0.046578,37.426127
384,33.077168,0.965288,0.047225,37.033424
385,32.572632,0.962849,0.049472,36.774382
386,32.494400,0.960314,0.051196,35.762313
387,32.554638,0.959675,0.048352,35.860410
388,32.596542,0.959428,0.048433,35.971898
389,32.687088,0.961676,0.046268,36.031667
390,33.316216,0.964793,0.046407,36.604396
391,33.567909,0.967042,0.043547,37.996189
392,33.586411,0.966350,0.044435,38.079124
393,33.401722,0.965284,0.047407,37.408083
394,33.277122,0.965929,0.045554,37.284635
395,33.473450,0.966454,0.044047,37.149309
396,33.156319,0.964772,0.044956,36.927675
397,32.907528,0.964390,0.046265,36.621638
398,32.629143,0.962626,0.049210,36.428498
399,32.819489,0.962523,0.049479,36.183106
400,32.638844,0.961583,0.047355,36.190262
401,32.542690,0.962330,0.048044,35.852874
402,32.795952,0.963083,0.046097,36.193704
403,32.897419,0.964484,0.048159,36.509664
404,33.331367,0.966504,0.043575,37.470008
405,33.627327,0.967664,0.040668,37.759183
406,33.672985,0.967544,0.039879,37.598212
407,33.719757,0.967714,0.038568,37.476259
408,33.292877,0.966365,0.042597,36.986001
409,33.349480,0.967748,0.042868,36.884662
410,33.415192,0.968609,0.044201,37.045770
411,33.636612,0.967443,0.042899,38.132449
412,33.130295,0.964758,0.044567,37.023154
413,33.200058,0.964121,0.043937,36.897100
414,33.539501,0.965751,0.039374,36.889605
415,33.570740,0.966927,0.040468,37.385374
416,33.717571,0.967488,0.041103,37.649199
417,33.686413,0.967546,0.042539,39.350765
418,33.044987,0.964471,0.044907,37.513107
419,32.750385,0.963176,0.047449,36.497908
420,32.909348,0.963522,0.046086,36.246335
421,32.631859,0.962033,0.047269,36.069052
422,32.711533,0.961022,0.051551,35.898750
423,32.457352,0.959993,0.051937,35.946442
424,32.807610,0.962129,0.049517,35.920441
425,32.741299,0.961409,0.052767,36.230691
426,32.493702,0.958634,0.055085,35.988286
427,32.445274,0.958051,0.056271,35.650466
428,32.237305,0.957065,0.057164,35.644033
429,32.350822,0.957993,0.056385,35.560843
430,32.171818,0.957917,0.057103,35.601399
431,32.259117,0.957255,0.055832,35.600825
432,31.957985,0.955757,0.058762,35.318415
433,31.760235,0.954335,0.061742,35.026881
434,32.143562,0.957473,0.060000,35.039843
435,32.004398,0.957754,0.058170,35.262331
436,32.041977,0.958062,0.062757,35.216739
437,32.207474,0.959316,0.057768,35.603316
438,32.021996,0.958332,0.057752,35.498637
439,32.150806,0.958996,0.059169,35.308499
440,32.157772,0.958652,0.057718,35.365748
441,32.345299,0.958726,0.058436,35.451667
442,32.491547,0.958464,0.059923,35.632084
443,32.045780,0.956886,0.062405,35.599237
444,32.400993,0.958855,0.058752,35.571204
445,32.361511,0.958868,0.057044,35.724268
446,32.359470,0.959394,0.056543,35.681405
447,32.608086,0.959855,0.054902,35.868812
448,32.457405,0.958776,0.055027,35.902146
449,32.909595,0.960743,0.051366,35.983165
450,32.386864,0.958771,0.053660,36.007007
451,32.242683,0.958154,0.057036,35.617607
452,32.272724,0.958117,0.056581,35.587184
453,32.064140,0.956359,0.058156,35.438390
454,31.723019,0.955219,0.059115,35.059106
455,31.806410,0.955094,0.057140,34.830232
456,32.059341,0.956060,0.057305,35.076097
457,31.763117,0.953613,0.058433,35.233428
458,31.064396,0.945646,0.072692,34.403798
459,31.846405,0.952450,0.063661,34.837468
460,32.185116,0.955804,0.060046,35.250269
461,32.323524,0.956483,0.059386,35.577207
462,32.332157,0.957061,0.059905,35.728809
463,31.982481,0.955608,0.062943,35.557773
464,32.350880,0.957919,0.058468,35.549684
465,32.331741,0.958723,0.057325,35.811219
466,32.436890,0.958019,0.058339,35.776883
467,32.340778,0.957165,0.058106,35.650823
468,31.656364,0.953355,0.062457,35.183066
469,31.694317,0.954090,0.061023,34.692262
470,32.020798,0.955972,0.058879,34.939340
471,31.918652,0.955334,0.061932,35.211153
472,31.939655,0.955050,0.060712,35.403607
473,32.244537,0.957312,0.055275,35.413063
474,32.469402,0.957398,0.056089,35.577562
475,32.376614,0.957940,0.056090,35.825106
476,32.686947,0.959977,0.054618,35.812441
477,32.115322,0.957158,0.058077,35.589249
478,32.368435,0.959197,0.055357,35.596358
479,32.091499,0.958011,0.056368,35.841845
480,32.394974,0.959565,0.055539,36.195120
481,32.480110,0.958932,0.053650,35.856885
482,32.420967,0.957952,0.055195,35.668588
483,32.521206,0.957909,0.054230,35.656740
484,32.121868,0.956266,0.056263,35.604226
485,32.653984,0.960805,0.050509,35.698877
486,32.831741,0.962179,0.049330,36.359825
487,33.000988,0.963422,0.046688,36.584445
488,33.579926,0.965933,0.041487,36.925510
489,33.766697,0.967164,0.042043,37.583193
490,33.820854,0.967939,0.040019,37.556360
491,33.911762,0.968644,0.037147,37.550988
492,33.660721,0.968171,0.039851,37.623972
493,33.641068,0.967623,0.043543,37.290973
494,33.239841,0.965025,0.045189,37.279385
495,33.029816,0.962784,0.044945,36.649749
496,32.546429,0.960750,0.046686,36.174426
497,32.730896,0.961282,0.045804,35.987620
498,33.073822,0.963495,0.043695,36.313655
499,32.979668,0.963805,0.044394,36.764650
500,33.428577,0.966181,0.041730,37.268324
501,33.799438,0.967127,0.039207,37.481519
502,33.915974,0.967921,0.039442,37.572573
503,33.698494,0.966938,0.040425,37.478257
504,33.495316,0.966328,0.041805,37.196882
505,33.536743,0.966919,0.039970,37.203796
506,33.856411,0.969097,0.041070,37.569670
507,33.652161,0.966970,0.041415,38.232131
508,33.579247,0.966948,0.040322,37.226137
509,33.473808,0.966341,0.040217,37.148948
510,33.522778,0.966057,0.042277,37.071624
511,33.577026,0.966899,0.039935,37.127495
512,33.743969,0.968337,0.039149,37.537787
513,33.841251,0.969266,0.036903,38.265041
514,34.183498,0.969968,0.035782,37.846917
515,34.077923,0.969450,0.038985,37.898106
516,33.986214,0.969136,0.036870,37.804284
517,33.597015,0.967620,0.039039,37.526554
518,33.728203,0.968593,0.039810,37.215389
519,34.136925,0.970347,0.039985,37.491211
520,33.878101,0.969075,0.039077,38.758131
521,33.846325,0.968581,0.038076,37.699240
522,33.678745,0.967473,0.038336,37.554020
523,33.741547,0.968691,0.037049,37.353835
524,33.885235,0.968852,0.038045,37.415984
525,33.962765,0.969448,0.037254,37.693546
526,34.153679,0.970193,0.037545,37.924723
527,33.909157,0.969289,0.037840,38.605305
528,33.638786,0.967564,0.039872,37.548821
529,33.560570,0.967399,0.040175,37.363887
530,33.837837,0.968284,0.040326,37.385243
531,33.837509,0.968402,0.041882,37.532498
532,33.665169,0.967864,0.041406,37.335832
533,33.747643,0.969076,0.041527,37.208976
534,33.510395,0.968595,0.042368,37.635357
535,33.497810,0.966538,0.044461,36.949158
536,33.758453,0.966910,0.043626,37.142794
537,33.529057,0.966106,0.043577,37.121555
538,33.847549,0.967940,0.042070,37.131865
539,33.783363,0.967378,0.045601,37.358150
540,33.589611,0.966580,0.048284,37.355899
541,33.815632,0.967534,0.044954,37.268030
542,33.684940,0.966456,0.046688,37.312134
543,33.998962,0.968026,0.047784,37.304214
544,34.114071,0.969041,0.046612,37.617412
545,33.752895,0.968596,0.045548,37.563916
546,33.620750,0.968432,0.045971,37.129344
547,33.578766,0.968477,0.046715,37.188101
548,33.753822,0.970142,0.045451,37.369389
549,34.090916,0.970883,0.045512,37.472283
550,34.239517,0.971100,0.044045,37.792737
551,34.446545,0.971043,0.041486,37.935927
552,34.087330,0.970223,0.043542,37.846030
553,34.258774,0.971158,0.042241,37.880324
554,34.035496,0.970433,0.043743,37.931298
555,34.365734,0.972580,0.040668,38.025201
556,34.446808,0.971739,0.041874,38.228992
557,34.677685,0.972562,0.040543,38.406171
558,34.482265,0.971916,0.043244,38.392951
559,34.449249,0.971751,0.041704,38.265566
560,34.172482,0.971617,0.043000,38.126163
561,34.349030,0.972908,0.040608,38.150648
562,34.312202,0.971722,0.041803,38.017977
563,34.005379,0.970181,0.043858,37.994928
564,34.060818,0.970046,0.044957,37.685675
565,34.388302,0.970403,0.042987,37.991004
566,34.174828,0.969982,0.043194,38.248618
