frame_idx,psnr,ssim,lpips,psnr_temporal
315,39.470329,0.971706,0.041889,41.213855
316,33.961578,0.943830,0.060479,40.751575
317,33.650932,0.942743,0.053633,40.948916
318,39.809597,0.973092,0.038652,40.204458
319,32.766754,0.934579,0.059572,39.280582
320,30.912474,0.913161,0.080115,39.974618
321,30.831413,0.908465,0.086407,40.190998
322,32.875095,0.932251,0.062287,39.803439
323,39.681267,0.972550,0.039780,39.295487
324,33.853657,0.939353,0.054917,40.293615
325,34.167683,0.942371,0.053813,41.748074
326,39.046234,0.968627,0.047871,40.688064
327,34.342793,0.945753,0.052166,40.871008
328,34.022190,0.945312,0.050426,41.586782
329,39.544987,0.972699,0.037429,40.459909
330,35.235306,0.952512,0.047920,41.789849
331,38.983921,0.968582,0.047529,41.719621
332,35.435425,0.954901,0.046236,41.926560
333,39.491497,0.972447,0.038831,42.012134
334,33.410984,0.939277,0.057430,40.023038
335,31.028578,0.912058,0.076146,40.098166
336,30.983662,0.907487,0.080787,40.412902
337,33.035805,0.933746,0.058280,39.685581
338,39.727245,0.973235,0.036485,39.529240
339,34.428734,0.946121,0.048619,40.813950
340,39.523567,0.972037,0.039156,40.878889
341,32.631226,0.933604,0.061118,39.081929
342,31.584719,0.922662,0.064768,39.501939
343,33.710037,0.941447,0.051453,39.845383
344,39.727715,0.973942,0.034643,40.166624
345,39.611374,0.973047,0.036708,45.755235
346,33.855511,0.939553,0.055836,40.303814
347,33.699051,0.938163,0.049681,40.640499
348,39.859337,0.974399,0.034606,40.091583
349,32.879467,0.931098,0.055723,39.323190
350,30.629293,0.902775,0.073728,39.863914
351,30.806236,0.903794,0.076688,39.856560
352,33.513073,0.938225,0.052252,39.642204
353,40.003403,0.975260,0.033036,40.011241
354,36.166351,0.957916,0.040819,42.785668
355,39.824837,0.974461,0.035150,43.029242
356,35.510948,0.953623,0.045897,42.396611
357,40.099121,0.975586,0.032609,42.116867
358,33.351414,0.942308,0.049909,39.851343
359,31.890694,0.927709,0.062217,40.595168
360,33.629200,0.943354,0.050643,40.426263
361,39.703110,0.973317,0.038054,40.211678
362,34.915314,0.950378,0.044395,41.394460
363,40.077888,0.975649,0.032654,41.426692
364,33.071404,0.938108,0.052461,39.587519
365,31.375774,0.918210,0.065529,40.363501
366,31.841743,0.922726,0.068379,41.088404
367,34.587162,0.949293,0.049609,41.244813
368,40.051163,0.975559,0.034085,41.486299
369,36.828300,0.961529,0.039617,43.981936
370,39.954979,0.974459,0.035603,43.832917
371,34.335644,0.945373,0.051385,41.203830
372,32.597572,0.930980,0.056016,40.693792
373,33.796265,0.939777,0.048340,40.398586
374,40.168629,0.975510,0.032494,40.411483
375,34.062534,0.941119,0.049840,40.704276
376,34.112606,0.941027,0.053005,41.292528
377,39.956757,0.975011,0.035328,40.851967
378,34.840534,0.950354,0.043770,41.459448
379,39.826412,0.974799,0.034707,41.376266
380,32.972878,0.935715,0.054889,39.424393
381,33.106972,0.933185,0.060743,39.436322
382,39.382130,0.971494,0.040052,39.581479
383,34.115196,0.937727,0.055157,40.994223
384,38.476604,0.964682,0.055852,39.080857
385,33.101955,0.933836,0.060541,39.566312
386,33.490242,0.937071,0.059201,40.811039
387,39.622913,0.972722,0.040734,40.156826
