frame_idx,psnr,ssim,lpips,psnr_temporal
491,31.746941,0.965965,0.049750,35.224726
492,32.195766,0.966565,0.048978,35.329111
493,31.336706,0.965389,0.056181,34.992452
494,30.938856,0.962578,0.057499,34.624500
495,31.504147,0.960598,0.056698,34.337607
496,30.971384,0.958455,0.057866,34.298265
497,31.660954,0.958870,0.058801,34.299560
498,32.085781,0.962415,0.052498,35.075722
499,31.963205,0.962185,0.052224,35.527368
500,32.612118,0.965676,0.049226,36.045285
501,32.950985,0.966872,0.047953,36.276747
502,32.323128,0.965850,0.051454,35.902197
503,31.804760,0.965384,0.052153,35.423722
504,32.363140,0.965336,0.050785,35.359357
505,31.753328,0.965539,0.049016,35.394641
506,31.099112,0.965821,0.052886,34.871755
507,32.337299,0.966009,0.050158,35.533919
508,31.925472,0.964668,0.049950,35.458391
509,32.426868,0.964610,0.048438,35.417480
510,32.393700,0.964672,0.050352,35.660219
511,32.310604,0.965714,0.049206,35.632707
512,32.795349,0.967896,0.046771,36.008506
513,32.767090,0.968638,0.045150,37.038789
514,33.284122,0.969127,0.043435,36.554162
515,32.961906,0.967773,0.046338,36.495594
516,33.191437,0.968471,0.046233,36.437473
517,32.651066,0.966094,0.048391,36.348957
518,32.880333,0.967509,0.048471,36.058845
519,32.731144,0.968373,0.048653,36.039001
520,30.980644,0.965664,0.052396,35.648333
521,32.649349,0.966904,0.048431,34.935238
522,32.409863,0.965564,0.049621,35.942612
523,32.859333,0.967976,0.045516,35.950073
524,32.819557,0.967452,0.045820,36.062300
525,33.030216,0.968484,0.045256,36.388466
526,33.147751,0.969563,0.044836,36.743746
527,33.048988,0.968352,0.045378,37.342235
528,32.644989,0.966293,0.046027,36.262909
529,32.458385,0.965664,0.049436,35.883747
530,32.740807,0.967083,0.049276,35.844527
531,32.494099,0.966323,0.052529,35.910088
532,31.371849,0.964856,0.055417,34.946622
533,31.828060,0.966536,0.052912,34.724518
534,32.186398,0.966645,0.054890,35.464642
535,32.174267,0.963991,0.056035,35.350732
536,31.815628,0.963983,0.058397,35.106881
537,32.181507,0.963679,0.057226,35.114851
538,32.810997,0.966322,0.053764,35.599626
539,32.675415,0.965408,0.055640,35.906155
540,32.787476,0.966057,0.057337,36.100393
541,32.625664,0.965737,0.057268,35.911183
542,32.685146,0.965549,0.057534,35.912659
543,32.741516,0.967202,0.058113,35.908227
544,32.905128,0.967756,0.057805,36.044271
545,32.360268,0.967111,0.059485,35.841503
546,32.590881,0.967210,0.058032,35.647713
547,32.282082,0.967008,0.060647,35.692052
548,32.450531,0.968749,0.059797,35.766774
549,32.447639,0.968781,0.058875,35.674859
550,32.727200,0.968959,0.059134,35.923472
551,33.248161,0.969732,0.055262,36.307843
552,33.065277,0.969442,0.054529,36.500376
553,33.191399,0.969704,0.052254,36.540562
554,32.802773,0.968880,0.055237,36.372101
555,33.473568,0.971678,0.049105,36.535384
556,33.607407,0.971460,0.051725,37.001069
557,33.893929,0.972288,0.050368,37.233370
558,33.566833,0.971551,0.052088,37.126551
559,33.329433,0.970787,0.052127,36.807282
560,33.283512,0.971041,0.053648,36.742014
561,33.502396,0.972257,0.051291,36.935983
562,33.382629,0.971285,0.053320,36.804111
563,32.815697,0.969012,0.055287,36.626064
564,32.442604,0.968692,0.057523,35.890748
565,33.054829,0.969354,0.053105,36.064564
566,33.453007,0.969361,0.052020,36.739458
567,33.199036,0.969350,0.051071,36.900225
568,33.536213,0.970495,0.050059,37.107425
569,33.799721,0.971891,0.047285,37.356585
570,34.123840,0.972891,0.048213,37.741441
571,34.322563,0.972959,0.047822,37.885465
572,34.130478,0.972512,0.049125,37.985808
573,34.244896,0.973324,0.045930,37.993372
574,34.418823,0.974203,0.046545,38.112468
575,34.538097,0.974699,0.044666,38.252585
576,34.777916,0.975305,0.043650,38.551134
577,34.656673,0.974286,0.045025,38.526004
578,34.513748,0.973839,0.045471,38.514556
579,34.840725,0.975268,0.044547,38.626802
580,34.711174,0.975335,0.044449,38.849924
581,34.575661,0.975085,0.045564,38.815110
582,34.700134,0.974893,0.044251,38.827490
583,34.639023,0.974771,0.044897,39.021546
584,35.007023,0.976553,0.042100,39.042934
585,35.124149,0.977130,0.039671,39.425301
586,35.046902,0.977315,0.039878,39.478977
587,34.878502,0.977095,0.040694,39.464453
588,34.756554,0.976764,0.038096,39.217352
589,35.224384,0.978248,0.036599,39.702050
590,34.791721,0.976452,0.041521,39.913989
591,34.844383,0.976603,0.042802,39.461648
592,34.864552,0.975981,0.041189,39.759796
593,34.703083,0.975618,0.040941,40.122245
594,34.590591,0.974944,0.041373,40.281089
595,34.621655,0.975156,0.040390,40.714382
596,34.866032,0.976224,0.041376,41.411221
597,34.402630,0.974272,0.045486,41.329946
598,33.979774,0.972698,0.048778,40.843091
599,34.524654,0.977087,0.038466,40.498425
